Frequency,Real part,Imaginary part,Magnitude,Angle
+3.776855E+05,-7.059955E-05,-2.970666E-04,-7.030431E+01,-1.804123E+00
+3.779297E+05,-1.259486E-04,+3.026862E-04,-6.968665E+01,+1.965107E+00
+3.781738E+05,+1.912261E-04,-1.663564E-04,-7.192181E+01,-7.159603E-01
+3.784180E+05,+2.120003E-05,+1.535773E-04,-7.619148E+01,+1.433622E+00
+3.786621E+05,-1.424241E-04,-2.949121E-04,-6.969571E+01,-2.020701E+00
+3.789062E+05,+1.009848E-04,+2.312096E-04,-7.196162E+01,+1.159001E+00
+3.791504E+05,-8.455192E-05,-7.662779E-05,-7.885361E+01,-2.405318E+00
+3.793945E+05,+8.372303E-05,+2.285938E-04,-7.227204E+01,+1.219717E+00
+3.796387E+05,-2.129538E-05,-3.095758E-04,-7.016415E+01,-1.639477E+00
+3.798828E+05,-1.985935E-05,+1.566650E-04,-7.603133E+01,+1.696887E+00
+3.801270E+05,-2.932624E-05,-6.772627E-05,-8.263853E+01,-1.979433E+00
+3.803711E+05,+1.154912E-04,-3.961839E-05,-7.826585E+01,-3.304633E-01
+3.806152E+05,-1.223496E-04,+9.604442E-05,-7.616293E+01,+2.476065E+00
+3.808594E+05,-4.147043E-05,-2.088693E-05,-8.666339E+01,-2.675023E+00
+3.811035E+05,+2.104035E-04,+1.360092E-04,-7.202261E+01,+5.738551E-01
+3.813477E+05,-1.335632E-04,-2.483092E-04,-7.099651E+01,-2.064295E+00
+3.815918E+05,-1.747459E-04,+1.869786E-04,-7.183778E+01,+2.322390E+00
+3.818359E+05,+3.211437E-04,-1.256331E-04,-6.924756E+01,-3.729016E-01
+3.820801E+05,-1.766776E-04,-8.955078E-05,-7.406334E+01,-2.672472E+00
+3.823242E+05,+1.159996E-04,+2.246742E-04,-7.194266E+01,+1.094193E+00
+3.825684E+05,-1.639985E-04,-1.285002E-04,-7.362432E+01,-2.476966E+00
+3.828125E+05,+1.103787E-04,+8.269800E-05,-7.720734E+01,+6.430021E-01
+3.830566E+05,-7.763156E-05,+5.199945E-05,-8.058956E+01,+2.551408E+00
+3.833008E+05,+4.861320E-05,-2.930280E-04,-7.054390E+01,-1.406394E+00
+3.835449E+05,+1.210576E-04,+2.568419E-04,-7.093542E+01,+1.130346E+00
+3.837891E+05,-1.664225E-04,-7.376217E-05,-7.479683E+01,-2.724389E+00
+3.840332E+05,+3.312528E-05,+3.204246E-05,-8.672845E+01,+7.687838E-01
+3.842773E+05,+3.808381E-05,+7.042059E-05,-8.193180E+01,+1.075040E+00
+3.845215E+05,-1.316417E-04,-2.703290E-04,-7.043797E+01,-2.023964E+00
+3.847656E+05,+1.514127E-04,+1.745687E-04,-7.272458E+01,+8.563138E-01
+3.850098E+05,-3.868805E-05,+1.712445E-04,-7.511147E+01,+1.792989E+00
+3.852539E+05,+6.753800E-05,-2.346561E-04,-7.224573E+01,-1.290554E+00
+3.854980E+05,-2.033016E-04,+7.114388E-06,-7.383187E+01,+3.106613E+00
+3.857422E+05,+3.214699E-04,+6.573989E-05,-6.967927E+01,+2.017166E-01
+3.859863E+05,-1.758587E-04,-2.481274E-05,-7.501112E+01,-3.001423E+00
+3.862305E+05,-6.339079E-05,+1.024980E-04,-7.837907E+01,+2.124678E+00
+3.864746E+05,+2.550104E-05,-1.656313E-04,-7.551540E+01,-1.418033E+00
+3.867188E+05,+4.735457E-05,+9.748120E-05,-7.930145E+01,+1.118588E+00
+3.869629E+05,-1.111409E-04,+6.852764E-05,-7.768318E+01,+2.589069E+00
+3.872070E+05,+8.120331E-05,-1.995144E-04,-7.333482E+01,-1.184266E+00
+3.874512E+05,-9.159894E-06,+2.488894E-04,-7.207400E+01,+1.607583E+00
+3.876953E+05,+9.306092E-05,-2.043262E-04,-7.297488E+01,-1.143417E+00
+3.879395E+05,-1.601327E-04,-5.899952E-06,-7.590451E+01,-3.104765E+00
+3.881836E+05,+1.087983E-04,+1.437661E-04,-7.488039E+01,+9.229746E-01
+3.884277E+05,+2.211225E-06,-6.078633E-05,-8.431814E+01,-1.534435E+00
+3.886719E+05,+1.266698E-05,-2.446454E-05,-9.119778E+01,-1.093035E+00
+3.889160E+05,+2.011238E-05,+3.832451E-05,-8.727398E+01,+1.087513E+00
+3.891602E+05,-1.807022E-04,-5.548758E-06,-7.485664E+01,-3.110896E+00
+3.894043E+05,+2.004002E-04,-5.010176E-05,-7.369873E+01,-2.449867E-01
+3.896484E+05,-9.522075E-05,+1.646042E-04,-7.441753E+01,+2.095244E+00
+3.898926E+05,-4.657030E-05,-2.636530E-04,-7.144592E+01,-1.745628E+00
+3.901367E+05,+5.296026E-05,+1.567260E-04,-7.562759E+01,+1.244927E+00
+3.903809E+05,+1.114969E-04,+5.056181E-05,-7.824255E+01,+4.257455E-01
+3.906250E+05,-1.396891E-04,-1.259561E-04,-7.451267E+01,-2.407845E+00
+3.908691E+05,+6.062193E-05,+9.527317E-05,-7.894422E+01,+1.004115E+00
+3.911133E+05,-1.004479E-04,-7.206991E-05,-7.815768E+01,-2.519228E+00
+3.913574E+05,+1.316075E-04,+1.258177E-06,-7.761399E+01,+9.559777E-03
+3.916016E+05,-1.526225E-04,-2.221355E-05,-7.623659E+01,-2.997062E+00
+3.918457E+05,+1.214325E-04,+1.134453E-04,-7.558845E+01,+7.514055E-01
+3.920898E+05,+2.208876E-05,-7.839636E-05,-8.178231E+01,-1.296159E+00
+3.923340E+05,-1.220805E-04,+1.906537E-05,-7.816242E+01,+2.986674E+00
+3.925781E+05,+1.929158E-04,-9.820927E-05,-7.329183E+01,-4.708840E-01
+3.928223E+05,-1.818510E-04,+2.396025E-04,-7.043452E+01,+2.220013E+00
+3.930664E+05,-6.444142E-05,-1.208267E-04,-7.726958E+01,-2.060757E+00
+3.933105E+05,+2.609081E-04,-5.635555E-05,-7.147221E+01,-2.127296E-01
+3.935547E+05,-9.718766E-05,+1.639222E-05,-8.012595E+01,+2.974500E+00
+3.937988E+05,-1.014844E-04,+2.861469E-05,-7.953977E+01,+2.866766E+00
+3.940430E+05,+1.320147E-04,-1.079251E-04,-7.536469E+01,-6.853350E-01
+3.942871E+05,-8.901067E-05,+1.829381E-04,-7.383112E+01,+2.023636E+00
+3.945312E+05,+3.758846E-05,-1.351549E-04,-7.705981E+01,-1.299538E+00
+3.947754E+05,-3.181606E-05,+1.341505E-04,-7.721049E+01,+1.803661E+00
+3.950195E+05,+1.350976E-04,-2.935134E-04,-6.981293E+01,-1.139429E+00
+3.952637E+05,-2.898362E-04,+4.137245E-04,-6.593165E+01,+2.181894E+00
+3.955078E+05,+3.310741E-04,-2.863620E-04,-6.717574E+01,-7.131087E-01
+3.957520E+05,-2.450143E-04,+1.901796E-04,-7.016824E+01,+2.481534E+00
+3.959961E+05,+1.090296E-04,-2.079302E-04,-7.258672E+01,-1.087854E+00
+3.962402E+05,-6.922186E-06,+4.719910E-05,-8.642890E+01,+1.716417E+00
+3.964844E+05,-5.034733E-05,+8.814170E-05,-7.987002E+01,+2.089777E+00
+3.967285E+05,+1.007978E-04,+1.376888E-05,-7.985069E+01,+1.357588E-01
+3.969727E+05,-6.926086E-05,-7.305604E-05,-7.994209E+01,-2.329534E+00
+3.972168E+05,-1.031093E-04,+1.051654E-04,-7.663715E+01,+2.346323E+00
+3.974609E+05,+2.138471E-04,-2.557811E-04,-6.954073E+01,-8.744538E-01
+3.977051E+05,+9.104659E-06,+9.996457E-05,-7.996720E+01,+1.479968E+00
+3.979492E+05,-3.828834E-04,+1.771889E-04,-6.749591E+01,+2.708166E+00
+3.981934E+05,+3.149307E-04,-8.652143E-05,-6.971969E+01,-2.681167E-01
+3.984375E+05,+7.635158E-05,-2.478555E-04,-7.172231E+01,-1.271972E+00
+3.986816E+05,+6.376558E-06,+7.156999E-05,-8.287104E+01,+1.481936E+00
+3.989258E+05,-4.761534E-04,+1.016586E-03,-5.899571E+01,+2.008833E+00
+3.991699E+05,+5.146856E-04,-1.195972E-03,-5.770766E+01,-1.164404E+00
+3.994141E+05,-2.833502E-04,+2.840131E-04,-6.793307E+01,+2.355026E+00
+3.996582E+05,+6.221898E-05,+7.085878E-05,-8.050993E+01,+8.502301E-01
+3.999023E+05,+2.000013E-04,+6.222826E-05,-7.357803E+01,+3.016447E-01
+4.001465E+05,-2.197751E-04,-1.097163E-04,-7.219404E+01,-2.678569E+00
+4.003906E+05,+4.811885E-05,+5.381382E-05,-8.283050E+01,+8.412101E-01
+4.006348E+05,+9.703417E-05,-7.587535E-06,-8.023503E+01,-7.803567E-02
+4.008789E+05,-2.931201E-05,-8.105416E-05,-8.129071E+01,-1.917798E+00
+4.011230E+05,-1.043582E-04,+2.057362E-05,-7.946387E+01,+2.946944E+00
+4.013672E+05,+7.389453E-05,-1.500674E-04,-7.553143E+01,-1.113240E+00
+4.016113E+05,-2.116614E-05,+4.337683E-04,-6.724451E+01,+1.619554E+00
+4.018555E+05,-1.582054E-05,-1.971774E-04,-7.407499E+01,-1.650860E+00
+4.020996E+05,-1.934611E-05,-1.200693E-04,-7.830005E+01,-1.730548E+00
+4.023438E+05,+8.195175E-05,-1.716913E-05,-8.154228E+01,-2.065160E-01
+4.025879E+05,-3.976309E-05,+1.295152E-04,-7.736239E+01,+1.868676E+00
+4.028320E+05,-2.833158E-05,+7.957339E-05,-8.146630E+01,+1.912845E+00
+4.030762E+05,+8.602600E-05,-1.022697E-04,-7.748129E+01,-8.714523E-01
+4.033203E+05,-3.288687E-05,-1.503960E-04,-7.625243E+01,-1.786076E+00
+4.035645E+05,-9.310423E-05,+1.232189E-04,-7.622488E+01,+2.217872E+00
+4.038086E+05,+1.241533E-04,+9.685050E-05,-7.605653E+01,+6.624810E-01
+4.040527E+05,-9.614873E-05,-7.426574E-05,-7.830914E+01,-2.483906E+00
+4.042969E+05,+7.603005E-05,-4.857188E-05,-8.089387E+01,-5.684977E-01
+4.045410E+05,+8.978409E-05,+1.210190E-04,-7.643845E+01,+9.324988E-01
+4.047852E+05,-3.537798E-04,-1.141340E-04,-6.859534E+01,-2.829521E+00
+4.050293E+05,+3.567838E-04,-7.097922E-06,-6.895018E+01,-1.989156E-02
+4.052734E+05,-1.620896E-04,+9.365351E-05,-7.455386E+01,+2.617665E+00
+4.055176E+05,+1.514988E-05,-7.267883E-05,-8.258712E+01,-1.365289E+00
+4.057617E+05,+1.261291E-05,-3.237898E-05,-8.918119E+01,-1.199339E+00
+4.060059E+05,+1.027162E-05,+6.887329E-05,-8.314345E+01,+1.422750E+00
+4.062500E+05,+6.360497E-05,+7.621416E-05,-8.006379E+01,+8.753370E-01
+4.064941E+05,-1.049372E-04,-1.683970E-04,-7.404842E+01,-2.128067E+00
+4.067383E+05,+1.106250E-04,+1.082650E-04,-7.620528E+01,+7.746172E-01
+4.069824E+05,-1.721974E-04,+6.210841E-05,-7.474834E+01,+2.795434E+00
+4.072266E+05,+1.177546E-04,-1.982157E-04,-7.274451E+01,-1.034747E+00
+4.074707E+05,-5.142210E-05,+9.865111E-05,-7.907410E+01,+2.051301E+00
+4.077148E+05,+1.622109E-05,+4.378361E-05,-8.661518E+01,+1.215992E+00
+4.079590E+05,+9.664899E-05,+3.452892E-05,-7.977437E+01,+3.431287E-01
+4.082031E+05,-9.618009E-05,-2.073314E-04,-7.282023E+01,-2.005146E+00
+4.084473E+05,-4.732629E-06,+4.261902E-05,-8.735471E+01,+1.681388E+00
+4.086914E+05,-1.241461E-04,+1.647311E-04,-7.371115E+01,+2.216616E+00
+4.089355E+05,+3.444780E-04,-7.735350E-05,-6.904312E+01,-2.208888E-01
+4.091797E+05,-2.474321E-04,+1.288139E-05,-7.211913E+01,+3.089579E+00
+4.094238E+05,+2.984389E-05,+6.624217E-05,-8.277474E+01,+1.147504E+00
+4.096680E+05,+1.252487E-04,-1.193958E-04,-7.523711E+01,-7.614785E-01
+4.099121E+05,-2.057104E-04,+7.268106E-05,-7.322400E+01,+2.801965E+00
+4.101562E+05,+6.316281E-05,+1.896103E-05,-8.361604E+01,+2.916338E-01
+4.104004E+05,+9.266982E-06,-6.720871E-05,-8.336970E+01,-1.433777E+00
+4.106445E+05,+7.049011E-05,-1.294664E-04,-7.662932E+01,-1.072212E+00
+4.108887E+05,-2.178417E-05,+2.307236E-04,-7.269962E+01,+1.664934E+00
+4.111328E+05,-7.709620E-05,-7.121662E-05,-7.957990E+01,-2.395817E+00
+4.113770E+05,+2.496482E-05,+6.906018E-05,-8.268206E+01,+1.223919E+00
+4.116211E+05,+1.502104E-04,-1.774379E-04,-7.267226E+01,-8.683075E-01
+4.118652E+05,-1.127015E-04,+1.105355E-04,-7.603457E+01,+2.365897E+00
+4.121094E+05,-9.680969E-05,+4.095498E-05,-7.956660E+01,+2.741378E+00
+4.123535E+05,+8.633232E-05,-1.096843E-04,-7.710323E+01,-9.039721E-01
+4.125977E+05,+6.444090E-05,+1.282329E-04,-7.686211E+01,+1.105127E+00
+4.128418E+05,-1.066571E-04,-6.214537E-05,-7.817078E+01,-2.614017E+00
+4.130859E+05,-4.228599E-06,-2.377777E-05,-9.234135E+01,-1.746795E+00
+4.133301E+05,+1.375897E-04,+3.455343E-06,-7.722555E+01,+2.510812E-02
+4.135742E+05,-9.324437E-05,-4.925166E-05,-7.953886E+01,-2.655641E+00
+4.138184E+05,-1.205801E-04,+2.139433E-04,-7.219601E+01,+2.084027E+00
+4.140625E+05,+1.539369E-04,-2.797763E-04,-6.991522E+01,-1.067789E+00
+4.143066E+05,+4.434735E-05,+1.638558E-04,-7.540376E+01,+1.306480E+00
+4.145508E+05,-4.873292E-05,-1.988061E-05,-8.557499E+01,-2.754251E+00
+4.147949E+05,-5.807288E-05,-8.697908E-05,-7.961069E+01,-2.159490E+00
+4.150391E+05,+1.001984E-04,+2.158868E-05,-7.978571E+01,+2.122150E-01
+4.152832E+05,-4.231713E-05,+1.527876E-04,-7.599725E+01,+1.840990E+00
+4.155273E+05,-1.703549E-04,-7.290969E-05,-7.464243E+01,-2.737195E+00
+4.157715E+05,+1.856272E-04,-5.182238E-05,-7.430123E+01,-2.722430E-01
+4.160156E+05,+6.544649E-05,-7.916772E-05,-7.976716E+01,-8.799965E-01
+4.162598E+05,-1.077354E-04,+1.664474E-04,-7.405479E+01,+2.145246E+00
+4.165039E+05,-6.560324E-05,-1.601212E-05,-8.341019E+01,-2.902198E+00
+4.167480E+05,+3.814127E-05,-3.481543E-06,-8.833606E+01,-9.102795E-02
+4.169922E+05,+5.470659E-05,-1.698695E-04,-7.496912E+01,-1.259234E+00
+4.172363E+05,-2.841271E-05,+6.877050E-06,-9.068250E+01,+2.904119E+00
+4.174805E+05,+8.955525E-06,+1.451242E-04,-7.674870E+01,+1.509165E+00
+4.177246E+05,-6.641815E-05,+4.840956E-05,-8.170384E+01,+2.511759E+00
+4.179688E+05,+1.490394E-04,-1.097326E-04,-7.465289E+01,-6.346530E-01
+4.182129E+05,-2.251659E-05,+4.499593E-05,-8.596600E+01,+2.034775E+00
+4.184570E+05,-1.236467E-04,+1.862602E-05,-7.805890E+01,+2.992078E+00
+4.187012E+05,+3.329906E-05,+1.164630E-05,-8.905018E+01,+3.364508E-01
+4.189453E+05,-5.141200E-05,-1.213242E-04,-7.760381E+01,-1.971614E+00
+4.191895E+05,+1.594437E-04,+2.088757E-04,-7.160828E+01,+9.188107E-01
+4.194336E+05,-8.982616E-05,-2.233502E-04,-7.236916E+01,-1.953177E+00
+4.196777E+05,-2.228399E-06,+4.240563E-06,-1.063925E+02,+2.054632E+00
+4.199219E+05,+3.820238E-05,+1.915407E-04,-7.418536E+01,+1.373932E+00
+4.201660E+05,-1.917996E-04,-1.082051E-04,-7.314299E+01,-2.627945E+00
+4.204102E+05,+2.676651E-04,+6.484905E-05,-7.120044E+01,+2.376967E-01
+4.206543E+05,-3.183329E-05,-2.183415E-04,-7.312592E+01,-1.715572E+00
+4.208984E+05,-1.898796E-04,+2.276442E-04,-7.056129E+01,+2.265991E+00
+4.211426E+05,+1.755256E-04,-1.165972E-04,-7.352576E+01,-5.863448E-01
+4.213867E+05,-1.406180E-05,+9.269167E-05,-8.056037E+01,+1.721353E+00
+4.216309E+05,-1.656586E-04,+9.178028E-06,-7.560241E+01,+3.086246E+00
+4.218750E+05,+3.048072E-04,-8.949603E-05,-6.996036E+01,-2.855890E-01
+4.221191E+05,-3.251359E-04,+4.164584E-06,-6.975799E+01,+3.128785E+00
+4.223633E+05,+2.008634E-04,+1.301051E-04,-7.242046E+01,+5.747772E-01
+4.226074E+05,+4.570210E-06,-1.633046E-04,-7.573663E+01,-1.542818E+00
+4.228516E+05,-7.480636E-05,+1.894067E-04,-7.382257E+01,+1.946943E+00
+4.230957E+05,-1.474010E-04,-2.185147E-04,-7.158167E+01,-2.164243E+00
+4.233398E+05,+3.418741E-04,+1.163540E-04,-6.884669E+01,+3.280447E-01
+4.235840E+05,-3.197623E-04,-7.055316E-05,-6.969701E+01,-2.924430E+00
+4.238281E+05,+2.128907E-04,-4.786175E-05,-7.322272E+01,-2.211415E-01
+4.240723E+05,-1.440619E-04,+8.578672E-05,-7.551089E+01,+2.604500E+00
+4.243164E+05,+2.149316E-05,+5.568218E-05,-8.448250E+01,+1.202419E+00
+4.245605E+05,+5.457649E-05,+1.876291E-06,-8.525476E+01,+3.436558E-02
+4.248047E+05,+1.381513E-04,-2.321104E-05,-7.707201E+01,-1.664571E-01
+4.250488E+05,-2.168795E-04,-3.677928E-05,-7.315250E+01,-2.973607E+00
+4.252930E+05,+8.631082E-05,-1.388147E-04,-7.573178E+01,-1.014523E+00
+4.255371E+05,-8.149324E-05,+2.534153E-04,-7.149596E+01,+1.881932E+00
+4.257812E+05,+1.068000E-04,-1.020932E-04,-7.660961E+01,-7.628695E-01
+4.260254E+05,+9.357872E-06,+1.108421E-04,-7.907506E+01,+1.486571E+00
+4.262695E+05,-5.620717E-05,-2.178011E-04,-7.295879E+01,-1.823352E+00
+4.265137E+05,-9.648775E-05,+9.309165E-05,-7.745309E+01,+2.374106E+00
+4.267578E+05,+1.929923E-04,+2.450106E-06,-7.428851E+01,+1.269468E-02
+4.270020E+05,-1.332259E-04,+9.022738E-05,-7.586866E+01,+2.546298E+00
+4.272461E+05,+7.033225E-07,-2.353504E-04,-7.256566E+01,-1.567808E+00
+4.274902E+05,+1.124681E-04,+2.850256E-04,-7.027386E+01,+1.194963E+00
+4.277344E+05,-4.674911E-05,-1.161715E-04,-7.804618E+01,-1.953382E+00
+4.279785E+05,-9.060070E-05,-9.506616E-05,-7.763310E+01,-2.332148E+00
+4.282227E+05,+6.053605E-05,+4.440449E-05,-8.249001E+01,+6.328711E-01
+4.284668E+05,+5.460562E-05,+1.123701E-04,-7.806630E+01,+1.118456E+00
+4.287109E+05,+5.264359E-05,-1.950023E-04,-7.389369E+01,-1.307118E+00
+4.289551E+05,-1.470497E-04,+2.078119E-04,-7.188362E+01,+2.186611E+00
+4.291992E+05,-6.455577E-05,+9.493822E-05,-7.880061E+01,+2.167957E+00
+4.294434E+05,+1.118898E-04,-3.113076E-04,-6.960857E+01,-1.225755E+00
+4.296875E+05,+1.091688E-04,+2.080725E-05,-7.908306E+01,+1.883382E-01
+4.299316E+05,-1.569063E-04,+1.390219E-04,-7.357074E+01,+2.416556E+00
+4.301758E+05,+2.480020E-05,-1.283419E-05,-9.108035E+01,-4.775522E-01
+4.304199E+05,+3.846245E-05,-5.654061E-05,-8.330107E+01,-9.734402E-01
+4.306641E+05,-5.575151E-05,+1.190115E-04,-7.762658E+01,+2.008891E+00
+4.309082E+05,-1.310221E-05,-7.228669E-05,-8.267845E+01,-1.750103E+00
+4.311523E+05,+1.005266E-04,-1.034501E-05,-7.990863E+01,-1.025472E-01
+4.313965E+05,+3.307408E-05,-2.069605E-05,-8.817522E+01,-5.591373E-01
+4.316406E+05,-1.646744E-04,+8.901114E-05,-7.455428E+01,+2.646051E+00
+4.318848E+05,+1.261593E-04,-1.845308E-04,-7.301310E+01,-9.711103E-01
+4.321289E+05,-1.278543E-04,+1.962987E-04,-7.260587E+01,+2.148103E+00
+4.323730E+05,+1.823903E-04,-1.826047E-04,-7.176456E+01,-7.859854E-01
+4.326172E+05,-3.275287E-04,+8.902009E-05,-6.938549E+01,+2.876210E+00
+4.328613E+05,+3.898905E-04,+1.463802E-04,-6.760847E+01,+3.591556E-01
+4.331055E+05,-1.668776E-04,-9.428395E-05,-7.434889E+01,-2.627315E+00
+4.333496E+05,-6.166629E-06,-1.070975E-04,-7.939004E+01,-1.628312E+00
+4.335938E+05,+1.826758E-04,+1.325540E-04,-7.292933E+01,+6.277171E-01
+4.338379E+05,-2.838389E-04,-6.286455E-05,-7.073059E+01,-2.923631E+00
+4.340820E+05,+1.260578E-04,-1.059578E-04,-7.566748E+01,-6.989821E-01
+4.343262E+05,-1.410411E-05,+1.640140E-04,-7.567039E+01,+1.656579E+00
+4.345703E+05,+6.842524E-05,-2.434830E-05,-8.277789E+01,-3.418662E-01
+4.348145E+05,-1.905887E-04,-7.439586E-05,-7.378214E+01,-2.769435E+00
+4.350586E+05,+7.754088E-05,+1.699337E-04,-7.457298E+01,+1.142715E+00
+4.353027E+05,+1.429601E-04,-2.126971E-04,-7.182583E+01,-9.790210E-01
+4.355469E+05,-1.733478E-04,+5.767797E-05,-7.476563E+01,+2.820385E+00
+4.357910E+05,+1.647943E-05,+1.049754E-04,-7.947252E+01,+1.415083E+00
+4.360352E+05,+1.296163E-04,-1.086665E-04,-7.543501E+01,-6.977037E-01
+4.362793E+05,-4.728393E-05,-1.413260E-04,-7.653475E+01,-1.893663E+00
+4.365234E+05,-5.804313E-05,+2.213316E-04,-7.281028E+01,+1.827266E+00
+4.367676E+05,+9.810230E-05,-1.881788E-05,-8.000949E+01,-1.895169E-01
+4.370117E+05,-1.460516E-04,+1.959996E-05,-7.663235E+01,+3.008191E+00
+4.372559E+05,+2.375139E-04,+1.355165E-04,-7.126229E+01,+5.184929E-01
+4.375000E+05,-1.874842E-04,-4.356065E-04,-6.648004E+01,-1.977230E+00
+4.377441E+05,+5.870280E-05,+2.512756E-04,-7.176620E+01,+1.341293E+00
+4.379883E+05,-1.519330E-04,+9.420064E-05,-7.495428E+01,+2.586587E+00
+4.382324E+05,+2.303820E-04,-8.399416E-05,-7.220902E+01,-3.496099E-01
+4.384766E+05,-2.301880E-04,-4.494454E-05,-7.259586E+01,-2.948767E+00
+4.387207E+05,+2.820478E-04,+8.044998E-05,-7.065385E+01,+2.778567E-01
+4.389648E+05,-2.599385E-04,-1.726805E-04,-7.011501E+01,-2.555221E+00
+4.392090E+05,+1.467985E-04,+1.715415E-04,-7.292632E+01,+8.629673E-01
+4.394531E+05,-4.254357E-05,-5.987709E-05,-8.267991E+01,-2.188545E+00
+4.396973E+05,+4.133840E-05,-8.640630E-06,-8.748721E+01,-2.060552E-01
+4.399414E+05,-1.612266E-04,-1.782320E-05,-7.579852E+01,-3.031492E+00
+4.401855E+05,+1.985898E-04,+9.911225E-05,-7.307496E+01,+4.629116E-01
+4.404297E+05,-8.762024E-05,-9.283600E-05,-7.787923E+01,-2.327299E+00
+4.406738E+05,-2.505398E-05,+2.071825E-05,-8.975946E+01,+2.450637E+00
+4.409180E+05,+1.257562E-05,+3.323600E-06,-9.771619E+01,+2.583815E-01
+4.411621E+05,+6.963554E-05,+5.886320E-05,-8.080191E+01,+7.017614E-01
+4.414062E+05,-2.098337E-05,-9.636483E-05,-8.012045E+01,-1.785199E+00
+4.416504E+05,-6.645870E-05,+1.160630E-04,-7.747453E+01,+2.090832E+00
+4.418945E+05,+7.941479E-05,-6.424905E-05,-7.981522E+01,-6.802236E-01
+4.421387E+05,-1.606687E-04,-1.293576E-04,-7.371123E+01,-2.463737E+00
+4.423828E+05,+1.223993E-04,+1.907967E-04,-7.289164E+01,+1.000408E+00
+4.426270E+05,+7.992652E-05,-5.691077E-05,-8.016505E+01,-6.187600E-01
+4.428711E+05,-1.022886E-04,+6.463686E-06,-7.978614E+01,+3.078486E+00
+4.431152E+05,+9.528030E-05,+1.415881E-05,-8.032508E+01,+1.475221E-01
+4.433594E+05,-1.579486E-04,-4.103577E-05,-7.574601E+01,-2.887408E+00
+4.436035E+05,+1.915453E-05,-1.824481E-05,-9.155045E+01,-7.610785E-01
+4.438477E+05,+1.699643E-04,+1.141379E-04,-7.377627E+01,+5.913689E-01
+4.440918E+05,-1.215901E-05,-1.467938E-04,-7.663615E+01,-1.653438E+00
+4.443359E+05,-1.703085E-04,+5.722405E-05,-7.491072E+01,+2.817442E+00
+4.445801E+05,+8.190555E-06,-3.305565E-05,-8.935632E+01,-1.327907E+00
+4.448242E+05,+7.298555E-05,+1.705769E-04,-7.463147E+01,+1.166493E+00
+4.450684E+05,+6.021358E-05,-2.503614E-04,-7.178444E+01,-1.334772E+00
+4.453125E+05,-3.459466E-05,+1.153366E-04,-7.838652E+01,+1.862203E+00
+4.455566E+05,-3.140232E-06,+7.186324E-05,-8.286158E+01,+1.614466E+00
+4.458008E+05,-2.725194E-05,-1.999637E-04,-7.390105E+01,-1.706246E+00
+4.460449E+05,-1.035738E-04,+1.528219E-04,-7.467474E+01,+2.166428E+00
+4.462891E+05,+1.954309E-04,-2.082769E-06,-7.417964E+01,-1.065691E-02
+4.465332E+05,-1.081831E-04,-1.075284E-04,-7.633279E+01,-2.359230E+00
+4.467773E+05,+5.838351E-05,+1.911804E-04,-7.398390E+01,+1.274407E+00
+4.470215E+05,-1.640222E-04,-2.526992E-05,-7.560007E+01,-2.988730E+00
+4.472656E+05,+1.876853E-04,-1.669804E-04,-7.199914E+01,-7.270856E-01
+4.475098E+05,-1.233985E-04,+1.433982E-04,-7.446236E+01,+2.281372E+00
+4.477539E+05,+1.354776E-05,-1.665168E-04,-7.554218E+01,-1.489615E+00
+4.479980E+05,+6.813522E-05,+2.149472E-04,-7.293754E+01,+1.263830E+00
+4.482422E+05,+9.720909E-05,-1.444373E-04,-7.518389E+01,-9.784085E-01
+4.484863E+05,-2.229355E-04,+6.886564E-05,-7.264060E+01,+2.841987E+00
+4.487305E+05,+8.245813E-06,-4.146642E-05,-8.747765E+01,-1.374502E+00
+4.489746E+05,+2.038062E-04,+9.168927E-06,-7.380687E+01,+4.495814E-02
+4.492188E+05,-1.060217E-04,-1.251600E-04,-7.570157E+01,-2.273598E+00
+4.494629E+05,+3.168796E-05,+1.928606E-04,-7.417944E+01,+1.407946E+00
+4.497070E+05,-7.860964E-05,-3.941811E-05,-8.111637E+01,-2.676793E+00
+4.499512E+05,+1.007024E-04,-7.507589E-05,-7.801965E+01,-6.406291E-01
+4.501953E+05,-1.555232E-04,+1.713740E-04,-7.271188E+01,+2.307744E+00
+4.504395E+05,+2.076803E-04,-1.612338E-04,-7.160349E+01,-6.601563E-01
+4.506836E+05,-1.316879E-04,+7.418358E-05,-7.641211E+01,+2.628574E+00
+4.509277E+05,+6.608824E-05,+2.750342E-06,-8.359000E+01,+4.159221E-02
+4.511719E+05,-6.796769E-05,-3.043152E-06,-8.334525E+01,-3.096849E+00
+4.514160E+05,-1.770844E-05,-1.744179E-04,-7.512364E+01,-1.671978E+00
+4.516602E+05,+4.019310E-05,+2.450392E-04,-7.209998E+01,+1.408217E+00
+4.519043E+05,+3.521581E-06,-2.109088E-04,-7.351689E+01,-1.554101E+00
+4.521484E+05,-1.134458E-04,+1.884923E-04,-7.315161E+01,+2.112582E+00
+4.523926E+05,+2.118178E-04,-2.162702E-04,-7.037917E+01,-7.957986E-01
+4.526367E+05,-2.274469E-04,+3.198200E-04,-6.812431E+01,+2.188981E+00
+4.528809E+05,+2.335645E-04,-3.806314E-04,-6.700204E+01,-1.020419E+00
+4.531250E+05,-2.661672E-04,+3.464067E-04,-6.719324E+01,+2.225949E+00
